PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked
625,0,3,"Bowen, Mr. David John ""Dai""",M,21.0,0,0,16.1,Southampton
626,0,1,"Sutton, Mr. Frederick",M,61.0,0,0,32.3208,Southampton
627,0,2,"Kirkland, Rev. Charles Leonard",M,57.0,0,0,12.35,Queenstown
628,1,1,"Longley, Miss. Gretchen Fiske",F,21.0,0,0,77.9583,Southampton
629,0,3,"Bostandyeff, Mr. Guentcho",M,26.0,0,0,7.8958,Southampton
630,0,3,"O'Connell, Mr. Patrick D",M,30.0,0,0,7.7333,Queenstown
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",M,80.0,0,0,30.0,Southampton
632,0,3,"Lundahl, Mr. Johan Svensson",M,51.0,0,0,7.0542,Southampton
633,1,1,"Stahelin-Maeglin, Dr. Max",M,32.0,0,0,30.5,Cherbourg
634,0,1,"Parr, Mr. William Henry Marsh",M,30.0,0,0,0.0,Southampton
635,0,3,"Skoog, Miss. Mabel",F,9.0,3,2,27.9,Southampton
636,1,2,"Davis, Miss. Mary",F,28.0,0,0,13.0,Southampton
637,0,3,"Leinonen, Mr. Antti Gustaf",M,32.0,0,0,7.925,Southampton
638,0,2,"Collyer, Mr. Harvey",M,31.0,1,1,26.25,Southampton
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",F,41.0,0,5,39.6875,Southampton
640,0,3,"Thorneycroft, Mr. Percival",M,30.0,1,0,16.1,Southampton
641,0,3,"Jensen, Mr. Hans Peder",M,20.0,0,0,7.8542,Southampton
642,1,1,"Sagesser, Mlle. Emma",F,24.0,0,0,69.3,Cherbourg
643,0,3,"Skoog, Miss. Margit Elizabeth",F,2.0,3,2,27.9,Southampton
644,1,3,"Foo, Mr. Choong",M,30.0,0,0,56.4958,Southampton
645,1,3,"Baclini, Miss. Eugenie",F,1.0,2,1,19.2583,Cherbourg
646,1,1,"Harper, Mr. Henry Sleeper",M,48.0,1,0,76.7292,Cherbourg
647,0,3,"Cor, Mr. Liudevit",M,19.0,0,0,7.8958,Southampton
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",M,56.0,0,0,35.5,Cherbourg
649,0,3,"Willey, Mr. Edward",M,30.0,0,0,7.55,Southampton
650,1,3,"Stanley, Miss. Amy Zillah Elsie",F,23.0,0,0,7.55,Southampton
651,0,3,"Mitkoff, Mr. Mito",M,30.0,0,0,7.8958,Southampton
652,1,2,"Doling, Miss. Elsie",F,18.0,0,1,23.0,Southampton
653,0,3,"Kalvik, Mr. Johannes Halvorsen",M,21.0,0,0,8.4333,Southampton
654,1,3,"O'Leary, Miss. Hanora ""Norah""",F,30.0,0,0,7.8292,Queenstown
655,0,3,"Hegarty, Miss. Hanora ""Nora""",F,18.0,0,0,6.75,Queenstown
656,0,2,"Hickman, Mr. Leonard Mark",M,24.0,2,0,73.5,Southampton
657,0,3,"Radeff, Mr. Alexander",M,30.0,0,0,7.8958,Southampton
658,0,3,"Bourke, Mrs. John (Catherine)",F,32.0,1,1,15.5,Queenstown
659,0,2,"Eitemiller, Mr. George Floyd",M,23.0,0,0,13.0,Southampton
660,0,1,"Newell, Mr. Arthur Webster",M,58.0,0,2,113.275,Cherbourg
661,1,1,"Frauenthal, Dr. Henry William",M,50.0,2,0,133.65,Southampton
662,0,3,"Badt, Mr. Mohamed",M,40.0,0,0,7.225,Cherbourg
663,0,1,"Colley, Mr. Edward Pomeroy",M,47.0,0,0,25.5875,Southampton
664,0,3,"Coleff, Mr. Peju",M,36.0,0,0,7.4958,Southampton
665,1,3,"Lindqvist, Mr. Eino William",M,20.0,1,0,7.925,Southampton
666,0,2,"Hickman, Mr. Lewis",M,32.0,2,0,73.5,Southampton
667,0,2,"Butler, Mr. Reginald Fenton",M,25.0,0,0,13.0,Southampton
668,0,3,"Rommetvedt, Mr. Knud Paust",M,30.0,0,0,7.775,Southampton
669,0,3,"Cook, Mr. Jacob",M,43.0,0,0,8.05,Southampton
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",F,30.0,1,0,52.0,Southampton
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",F,40.0,1,1,39.0,Southampton
672,0,1,"Davidson, Mr. Thornton",M,31.0,1,0,52.0,Southampton
673,0,2,"Mitchell, Mr. Henry Michael",M,70.0,0,0,10.5,Southampton
674,1,2,"Wilhelms, Mr. Charles",M,31.0,0,0,13.0,Southampton
675,0,2,"Watson, Mr. Ennis Hastings",M,30.0,0,0,0.0,Southampton
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",M,18.0,0,0,7.775,Southampton
677,0,3,"Sawyer, Mr. Frederick Charles",M,24.0,0,0,8.05,Southampton
678,1,3,"Turja, Miss. Anna Sofia",F,18.0,0,0,9.8417,Southampton
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",F,43.0,1,6,46.9,Southampton
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",M,36.0,0,1,512.3292,Cherbourg
681,0,3,"Peters, Miss. Katie",F,30.0,0,0,8.1375,Queenstown
682,1,1,"Hassab, Mr. Hammad",M,27.0,0,0,76.7292,Cherbourg
683,0,3,"Olsvigen, Mr. Thor Anderson",M,20.0,0,0,9.225,Southampton
684,0,3,"Goodwin, Mr. Charles Edward",M,14.0,5,2,46.9,Southampton
685,0,2,"Brown, Mr. Thomas William Solomon",M,60.0,1,1,39.0,Southampton
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",M,25.0,1,2,41.5792,Cherbourg
687,0,3,"Panula, Mr. Jaako Arnold",M,14.0,4,1,39.6875,Southampton
688,0,3,"Dakic, Mr. Branko",M,19.0,0,0,10.1708,Southampton
689,0,3,"Fischer, Mr. Eberhard Thelander",M,18.0,0,0,7.7958,Southampton
690,1,1,"Madill, Miss. Georgette Alexandra",F,15.0,0,1,211.3375,Southampton
691,1,1,"Dick, Mr. Albert Adrian",M,31.0,1,0,57.0,Southampton
692,1,3,"Karun, Miss. Manca",F,4.0,0,1,13.4167,Cherbourg
693,1,3,"Lam, Mr. Ali",M,30.0,0,0,56.4958,Southampton
694,0,3,"Saad, Mr. Khalil",M,25.0,0,0,7.225,Cherbourg
695,0,1,"Weir, Col. John",M,60.0,0,0,26.55,Southampton
696,0,2,"Chapman, Mr. Charles Henry",M,52.0,0,0,13.5,Southampton
697,0,3,"Kelly, Mr. James",M,44.0,0,0,8.05,Southampton
698,1,3,"Mullens, Miss. Katherine ""Katie""",F,30.0,0,0,7.7333,Queenstown
699,0,1,"Thayer, Mr. John Borland",M,49.0,1,1,110.8833,Cherbourg
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",M,42.0,0,0,7.65,Southampton
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",F,18.0,1,0,227.525,Cherbourg
702,1,1,"Silverthorne, Mr. Spencer Victor",M,35.0,0,0,26.2875,Southampton
703,0,3,"Barbara, Miss. Saiide",F,18.0,0,1,14.4542,Cherbourg
704,0,3,"Gallagher, Mr. Martin",M,25.0,0,0,7.7417,Queenstown
705,0,3,"Hansen, Mr. Henrik Juul",M,26.0,1,0,7.8542,Southampton
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",M,39.0,0,0,26.0,Southampton
707,1,2,"Kelly, Mrs. Florence ""Fannie""",F,45.0,0,0,13.5,Southampton
708,1,1,"Calderhead, Mr. Edward Pennington",M,42.0,0,0,26.2875,Southampton
709,1,1,"Cleaver, Miss. Alice",F,22.0,0,0,151.55,Southampton
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",M,30.0,1,1,15.2458,Cherbourg
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",F,24.0,0,0,49.5042,Cherbourg
712,0,1,"Klaber, Mr. Herman",M,30.0,0,0,26.55,Southampton
713,1,1,"Taylor, Mr. Elmer Zebley",M,48.0,1,0,52.0,Southampton
714,0,3,"Larsson, Mr. August Viktor",M,29.0,0,0,9.4833,Southampton
715,0,2,"Greenberg, Mr. Samuel",M,52.0,0,0,13.0,Southampton
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",M,19.0,0,0,7.65,Southampton
717,1,1,"Endres, Miss. Caroline Louise",F,38.0,0,0,227.525,Cherbourg
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",F,27.0,0,0,10.5,Southampton
719,0,3,"McEvoy, Mr. Michael",M,30.0,0,0,15.5,Queenstown
720,0,3,"Johnson, Mr. Malkolm Joackim",M,33.0,0,0,7.775,Southampton
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",F,6.0,0,1,33.0,Southampton
722,0,3,"Jensen, Mr. Svend Lauritz",M,17.0,1,0,7.0542,Southampton
723,0,2,"Gillespie, Mr. William Henry",M,34.0,0,0,13.0,Southampton
724,0,2,"Hodges, Mr. Henry Price",M,50.0,0,0,13.0,Southampton
725,1,1,"Chambers, Mr. Norman Campbell",M,27.0,1,0,53.1,Southampton
726,0,3,"Oreskovic, Mr. Luka",M,20.0,0,0,8.6625,Southampton
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",F,30.0,3,0,21.0,Southampton
728,1,3,"Mannion, Miss. Margareth",F,30.0,0,0,7.7375,Queenstown
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",M,25.0,1,0,26.0,Southampton
730,0,3,"Ilmakangas, Miss. Pieta Sofia",F,25.0,1,0,7.925,Southampton
731,1,1,"Allen, Miss. Elisabeth Walton",F,29.0,0,0,211.3375,Southampton
732,0,3,"Hassan, Mr. Houssein G N",M,11.0,0,0,18.7875,Cherbourg
733,0,2,"Knight, Mr. Robert J",M,30.0,0,0,0.0,Southampton
734,0,2,"Berriman, Mr. William John",M,23.0,0,0,13.0,Southampton
735,0,2,"Troupiansky, Mr. Moses Aaron",M,23.0,0,0,13.0,Southampton
736,0,3,"Williams, Mr. Leslie",M,28.0,0,0,16.1,Southampton
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",F,48.0,1,3,34.375,Southampton
738,1,1,"Lesurer, Mr. Gustave J",M,35.0,0,0,512.3292,Cherbourg
739,0,3,"Ivanoff, Mr. Kanio",M,30.0,0,0,7.8958,Southampton
740,0,3,"Nankoff, Mr. Minko",M,30.0,0,0,7.8958,Southampton
741,1,1,"Hawksford, Mr. Walter James",M,30.0,0,0,30.0,Southampton
742,0,1,"Cavendish, Mr. Tyrell William",M,36.0,1,0,78.85,Southampton
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",F,21.0,2,2,262.375,Cherbourg
744,0,3,"McNamee, Mr. Neal",M,24.0,1,0,16.1,Southampton
745,1,3,"Stranden, Mr. Juho",M,31.0,0,0,7.925,Southampton
746,0,1,"Crosby, Capt. Edward Gifford",M,70.0,1,1,71.0,Southampton
747,0,3,"Abbott, Mr. Rossmore Edward",M,16.0,1,1,20.25,Southampton
748,1,2,"Sinkkonen, Miss. Anna",F,30.0,0,0,13.0,Southampton
749,0,1,"Marvin, Mr. Daniel Warner",M,19.0,1,0,53.1,Southampton
750,0,3,"Connaghton, Mr. Michael",M,31.0,0,0,7.75,Queenstown
751,1,2,"Wells, Miss. Joan",F,4.0,1,1,23.0,Southampton
752,1,3,"Moor, Master. Meier",M,6.0,0,1,12.475,Southampton
753,0,3,"Vande Velde, Mr. Johannes Joseph",M,33.0,0,0,9.5,Southampton
754,0,3,"Jonkoff, Mr. Lalio",M,23.0,0,0,7.8958,Southampton
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",F,48.0,1,2,65.0,Southampton
756,1,2,"Hamalainen, Master. Viljo",M,1.0,1,1,14.5,Southampton
757,0,3,"Carlsson, Mr. August Sigfrid",M,28.0,0,0,7.7958,Southampton
758,0,2,"Bailey, Mr. Percy Andrew",M,18.0,0,0,11.5,Southampton
759,0,3,"Theobald, Mr. Thomas Leonard",M,34.0,0,0,8.05,Southampton
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",F,33.0,0,0,86.5,Southampton
761,0,3,"Garfirth, Mr. John",M,30.0,0,0,14.5,Southampton
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",M,41.0,0,0,7.125,Southampton
763,1,3,"Barah, Mr. Hanna Assi",M,20.0,0,0,7.2292,Cherbourg
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",F,36.0,1,2,120.0,Southampton
765,0,3,"Eklund, Mr. Hans Linus",M,16.0,0,0,7.775,Southampton
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",F,51.0,1,0,77.9583,Southampton
767,0,1,"Brewe, Dr. Arthur Jackson",M,30.0,0,0,39.6,Cherbourg
768,0,3,"Mangan, Miss. Mary",F,30.0,0,0,7.75,Queenstown
769,0,3,"Moran, Mr. Daniel J",M,30.0,1,0,24.15,Queenstown
770,0,3,"Gronnestad, Mr. Daniel Danielsen",M,32.0,0,0,8.3625,Southampton
771,0,3,"Lievens, Mr. Rene Aime",M,24.0,0,0,9.5,Southampton
772,0,3,"Jensen, Mr. Niels Peder",M,48.0,0,0,7.8542,Southampton
773,0,2,"Mack, Mrs. (Mary)",F,57.0,0,0,10.5,Southampton
774,0,3,"Elias, Mr. Dibo",M,30.0,0,0,7.225,Cherbourg
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",F,54.0,1,3,23.0,Southampton
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",M,18.0,0,0,7.75,Southampton
777,0,3,"Tobin, Mr. Roger",M,30.0,0,0,7.75,Queenstown
778,1,3,"Emanuel, Miss. Virginia Ethel",F,5.0,0,0,12.475,Southampton
779,0,3,"Kilgannon, Mr. Thomas J",M,30.0,0,0,7.7375,Queenstown
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",F,43.0,0,1,211.3375,Southampton
781,1,3,"Ayoub, Miss. Banoura",F,13.0,0,0,7.2292,Cherbourg
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",F,17.0,1,0,57.0,Southampton
783,0,1,"Long, Mr. Milton Clyde",M,29.0,0,0,30.0,Southampton
784,0,3,"Johnston, Mr. Andrew G",M,30.0,1,2,23.45,Southampton
785,0,3,"Ali, Mr. William",M,25.0,0,0,7.05,Southampton
786,0,3,"Harmer, Mr. Abraham (David Lishin)",M,25.0,0,0,7.25,Southampton
787,1,3,"Sjoblom, Miss. Anna Sofia",F,18.0,0,0,7.4958,Southampton
788,0,3,"Rice, Master. George Hugh",M,8.0,4,1,29.125,Queenstown
789,1,3,"Dean, Master. Bertram Vere",M,1.0,1,2,20.575,Southampton
790,0,1,"Guggenheim, Mr. Benjamin",M,46.0,0,0,79.2,Cherbourg
791,0,3,"Keane, Mr. Andrew ""Andy""",M,30.0,0,0,7.75,Queenstown
792,0,2,"Gaskell, Mr. Alfred",M,16.0,0,0,26.0,Southampton
793,0,3,"Sage, Miss. Stella Anna",F,30.0,8,2,69.55,Southampton
794,0,1,"Hoyt, Mr. William Fisher",M,30.0,0,0,30.6958,Cherbourg
795,0,3,"Dantcheff, Mr. Ristiu",M,25.0,0,0,7.8958,Southampton
796,0,2,"Otter, Mr. Richard",M,39.0,0,0,13.0,Southampton
797,1,1,"Leader, Dr. Alice (Farnham)",F,49.0,0,0,25.9292,Southampton
798,1,3,"Osman, Mrs. Mara",F,31.0,0,0,8.6833,Southampton
799,0,3,"Ibrahim Shawah, Mr. Yousseff",M,30.0,0,0,7.2292,Cherbourg
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",F,30.0,1,1,24.15,Southampton
801,0,2,"Ponesell, Mr. Martin",M,34.0,0,0,13.0,Southampton
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",F,31.0,1,1,26.25,Southampton
803,1,1,"Carter, Master. William Thornton II",M,11.0,1,2,120.0,Southampton
804,1,3,"Thomas, Master. Assad Alexander",M,0.0,0,1,8.5167,Cherbourg
805,1,3,"Hedman, Mr. Oskar Arvid",M,27.0,0,0,6.975,Southampton
806,0,3,"Johansson, Mr. Karl Johan",M,31.0,0,0,7.775,Southampton
807,0,1,"Andrews, Mr. Thomas Jr",M,39.0,0,0,0.0,Southampton
808,0,3,"Pettersson, Miss. Ellen Natalia",F,18.0,0,0,7.775,Southampton
809,0,2,"Meyer, Mr. August",M,39.0,0,0,13.0,Southampton
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",F,33.0,1,0,53.1,Southampton
811,0,3,"Alexander, Mr. William",M,26.0,0,0,7.8875,Southampton
812,0,3,"Lester, Mr. James",M,39.0,0,0,24.15,Southampton
813,0,2,"Slemen, Mr. Richard James",M,35.0,0,0,10.5,Southampton
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",F,6.0,4,2,31.275,Southampton
815,0,3,"Tomlin, Mr. Ernest Portage",M,30.0,0,0,8.05,Southampton
816,0,1,"Fry, Mr. Richard",M,30.0,0,0,0.0,Southampton
817,0,3,"Heininen, Miss. Wendla Maria",F,23.0,0,0,7.925,Southampton
818,0,2,"Mallet, Mr. Albert",M,31.0,1,1,37.0042,Cherbourg
819,0,3,"Holm, Mr. John Fredrik Alexander",M,43.0,0,0,6.45,Southampton
820,0,3,"Skoog, Master. Karl Thorsten",M,10.0,3,2,27.9,Southampton
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",F,52.0,1,1,93.5,Southampton
822,1,3,"Lulic, Mr. Nikola",M,27.0,0,0,8.6625,Southampton
823,0,1,"Reuchlin, Jonkheer. John George",M,38.0,0,0,0.0,Southampton
824,1,3,"Moor, Mrs. (Beila)",F,27.0,0,1,12.475,Southampton
825,0,3,"Panula, Master. Urho Abraham",M,2.0,4,1,39.6875,Southampton
826,0,3,"Flynn, Mr. John",M,30.0,0,0,6.95,Queenstown
827,0,3,"Lam, Mr. Len",M,30.0,0,0,56.4958,Southampton
828,1,2,"Mallet, Master. Andre",M,1.0,0,2,37.0042,Cherbourg
829,1,3,"McCormack, Mr. Thomas Joseph",M,30.0,0,0,7.75,Queenstown
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",F,62.0,0,0,80.0,Unknown
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",F,15.0,1,0,14.4542,Cherbourg
832,1,2,"Richards, Master. George Sibley",M,1.0,1,1,18.75,Southampton
833,0,3,"Saad, Mr. Amin",M,30.0,0,0,7.2292,Cherbourg
834,0,3,"Augustsson, Mr. Albert",M,23.0,0,0,7.8542,Southampton
835,0,3,"Allum, Mr. Owen George",M,18.0,0,0,8.3,Southampton
836,1,1,"Compton, Miss. Sara Rebecca",F,39.0,1,1,83.1583,Cherbourg
837,0,3,"Pasic, Mr. Jakob",M,21.0,0,0,8.6625,Southampton
838,0,3,"Sirota, Mr. Maurice",M,30.0,0,0,8.05,Southampton
839,1,3,"Chip, Mr. Chang",M,32.0,0,0,56.4958,Southampton
840,1,1,"Marechal, Mr. Pierre",M,30.0,0,0,29.7,Cherbourg
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",M,20.0,0,0,7.925,Southampton
842,0,2,"Mudd, Mr. Thomas Charles",M,16.0,0,0,10.5,Southampton
843,1,1,"Serepeca, Miss. Augusta",F,30.0,0,0,31.0,Cherbourg
844,0,3,"Lemberopolous, Mr. Peter L",M,34.0,0,0,6.4375,Cherbourg
845,0,3,"Culumovic, Mr. Jeso",M,17.0,0,0,8.6625,Southampton
846,0,3,"Abbing, Mr. Anthony",M,42.0,0,0,7.55,Southampton
847,0,3,"Sage, Mr. Douglas Bullen",M,30.0,8,2,69.55,Southampton
848,0,3,"Markoff, Mr. Marin",M,35.0,0,0,7.8958,Cherbourg
849,0,2,"Harper, Rev. John",M,28.0,0,1,33.0,Southampton
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",F,30.0,1,0,89.1042,Cherbourg
851,0,3,"Andersson, Master. Sigvard Harald Elias",M,4.0,4,2,31.275,Southampton
852,0,3,"Svensson, Mr. Johan",M,74.0,0,0,7.775,Southampton
853,0,3,"Boulos, Miss. Nourelain",F,9.0,1,1,15.2458,Cherbourg
854,1,1,"Lines, Miss. Mary Conover",F,16.0,0,1,39.4,Southampton
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",F,44.0,1,0,26.0,Southampton
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",F,18.0,0,1,9.35,Southampton
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",F,45.0,1,1,164.8667,Southampton
858,1,1,"Daly, Mr. Peter Denis ",M,51.0,0,0,26.55,Southampton
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",F,24.0,0,3,19.2583,Cherbourg
860,0,3,"Razi, Mr. Raihed",M,30.0,0,0,7.2292,Cherbourg
861,0,3,"Hansen, Mr. Claus Peter",M,41.0,2,0,14.1083,Southampton
862,0,2,"Giles, Mr. Frederick Edward",M,21.0,1,0,11.5,Southampton
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",F,48.0,0,0,25.9292,Southampton
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",F,30.0,8,2,69.55,Southampton
865,0,2,"Gill, Mr. John William",M,24.0,0,0,13.0,Southampton
866,1,2,"Bystrom, Mrs. (Karolina)",F,42.0,0,0,13.0,Southampton
867,1,2,"Duran y More, Miss. Asuncion",F,27.0,1,0,13.8583,Cherbourg
868,0,1,"Roebling, Mr. Washington Augustus II",M,31.0,0,0,50.4958,Southampton
869,0,3,"van Melkebeke, Mr. Philemon",M,30.0,0,0,9.5,Southampton
870,1,3,"Johnson, Master. Harold Theodor",M,4.0,1,1,11.1333,Southampton
871,0,3,"Balkic, Mr. Cerin",M,26.0,0,0,7.8958,Southampton
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",F,47.0,1,1,52.5542,Southampton
873,0,1,"Carlsson, Mr. Frans Olof",M,33.0,0,0,5.0,Southampton
874,0,3,"Vander Cruyssen, Mr. Victor",M,47.0,0,0,9.0,Southampton
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",F,28.0,1,0,24.0,Cherbourg
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",F,15.0,0,0,7.225,Cherbourg
877,0,3,"Gustafsson, Mr. Alfred Ossian",M,20.0,0,0,9.8458,Southampton
878,0,3,"Petroff, Mr. Nedelio",M,19.0,0,0,7.8958,Southampton
879,0,3,"Laleff, Mr. Kristo",M,30.0,0,0,7.8958,Southampton
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",F,56.0,0,1,83.1583,Cherbourg
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",F,25.0,0,1,26.0,Southampton
882,0,3,"Markun, Mr. Johann",M,33.0,0,0,7.8958,Southampton
883,0,3,"Dahlberg, Miss. Gerda Ulrika",F,22.0,0,0,10.5167,Southampton
884,0,2,"Banfield, Mr. Frederick James",M,28.0,0,0,10.5,Southampton
885,0,3,"Sutehall, Mr. Henry Jr",M,25.0,0,0,7.05,Southampton
886,0,3,"Rice, Mrs. William (Margaret Norton)",F,39.0,0,5,29.125,Queenstown
887,0,2,"Montvila, Rev. Juozas",M,27.0,0,0,13.0,Southampton
888,1,1,"Graham, Miss. Margaret Edith",F,19.0,0,0,30.0,Southampton
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",F,30.0,1,2,23.45,Southampton
890,1,1,"Behr, Mr. Karl Howell",M,26.0,0,0,30.0,Cherbourg
891,0,3,"Dooley, Mr. Patrick",M,32.0,0,0,7.75,Queenstown
